datetime,total_amount,items_count
2025-01-01 03:00:00,49.28104780255645,16
2025-01-01 03:00:00,87.29778141830722,7
2025-01-01 03:00:00,62.48350426135114,19
2025-01-01 03:00:00,64.43682499559127,9
2025-01-01 03:00:00,6.997005138990629,5
2025-01-01 03:00:00,62.41413537290325,10
2025-01-01 03:00:00,31.91958654465623,10
2025-01-01 03:00:00,56.58482259750058,15
2025-01-01 03:00:00,64.40634617190213,15
2025-01-01 03:00:00,18.581283372071454,10
2025-01-01 03:00:00,24.217925170029346,15
2025-01-01 03:00:00,61.81086614623121,12
2025-01-01 03:00:00,42.790376888264326,13
2025-01-01 03:00:00,95.47945406968114,3
2025-01-01 03:00:00,41.36448953828885,15
2025-01-01 03:00:00,53.04119065923053,3
2025-01-01 03:00:00,11.759789493401426,16
2025-01-01 03:00:00,58.77175036434299,16
2025-01-01 03:00:00,24.17497435955702,14
2025-01-01 03:00:00,96.18014693846077,7
2025-01-01 04:00:00,22.6013007816863,17
2025-01-01 04:00:00,66.32935723560567,1
2025-01-01 04:00:00,36.387189998233566,16
2025-01-01 04:00:00,85.0057107817862,17
2025-01-01 04:00:00,12.332815371514457,12
2025-01-01 04:00:00,98.48299385651737,14
2025-01-01 04:00:00,54.26336042324473,9
2025-01-01 04:00:00,20.777110971683804,11
2025-01-01 04:00:00,70.61899993576,5
2025-01-01 04:00:00,95.15316336946513,18
2025-01-01 04:00:00,93.16491627174057,11
2025-01-01 04:00:00,57.69952131182366,18
2025-01-01 04:00:00,68.87703221587692,19
2025-01-01 04:00:00,36.45891647059423,15
2025-01-01 04:00:00,44.29947450359973,1
2025-01-01 04:00:00,7.1107557924301386,2
2025-01-01 04:00:00,8.935668437841837,8
2025-01-01 04:00:00,57.237096944617825,16
2025-01-01 04:00:00,15.901591944314367,13
2025-01-01 04:00:00,27.50777942018873,18
2025-01-01 04:00:00,80.76383430316615,2
2025-01-01 05:00:00,36.538714786106766,12
2025-01-01 05:00:00,11.909820038973498,18
2025-01-01 05:00:00,64.63581441524695,11
2025-01-01 05:00:00,85.15672917879289,7
2025-01-01 05:00:00,27.863698901929542,14
2025-01-01 05:00:00,96.35350166938574,13
2025-01-01 05:00:00,26.34245277596783,9
2025-01-01 05:00:00,64.91815722673329,11
2025-01-01 05:00:00,97.93096351002303,19
2025-01-01 05:00:00,36.74830784644544,1
2025-01-01 05:00:00,84.09811846598245,17
2025-01-01 05:00:00,95.93371153432729,3
2025-01-01 05:00:00,18.298800788567473,3
2025-01-01 05:00:00,48.66623675164505,6
2025-01-01 05:00:00,43.26025105094892,16
2025-01-01 05:00:00,65.11624801284316,3
2025-01-01 05:00:00,42.62009180663345,14
2025-01-01 05:00:00,6.05246249645942,8
2025-01-01 05:00:00,17.119166584280233,9
2025-01-01 05:00:00,24.789962050809205,19
2025-01-01 05:00:00,68.57580784286233,11
2025-01-01 05:00:00,71.56892452200506,13
2025-01-01 05:00:00,61.40916003462796,15
2025-01-01 05:00:00,20.338494236102807,7
2025-01-01 05:00:00,57.57981873993574,13
2025-01-01 05:00:00,26.33723180711406,19
2025-01-01 05:00:00,83.61238045538897,19
2025-01-01 05:00:00,38.709026276600454,18
2025-01-01 05:00:00,9.114950959159636,6
2025-01-01 05:00:00,36.40329521909763,13
2025-01-01 05:00:00,44.17829074444728,8
2025-01-01 06:00:00,17.652301938414723,5
2025-01-01 06:00:00,91.63616049896515,17
2025-01-01 06:00:00,70.9316543400455,2
2025-01-01 06:00:00,32.3775299661553,18
2025-01-01 06:00:00,44.47383599089626,11
2025-01-01 06:00:00,32.134468913413095,6
2025-01-01 06:00:00,13.67433624174367,11
2025-01-01 06:00:00,60.558642074050134,8
2025-01-01 06:00:00,17.216666166252487,3
2025-01-01 06:00:00,10.785683644451865,19
2025-01-01 06:00:00,64.4397816648285,17
2025-01-01 06:00:00,39.35647400989923,13
2025-01-01 06:00:00,29.093213231672284,1
2025-01-01 06:00:00,23.64795871955137,13
2025-01-01 06:00:00,51.97950688643875,11
2025-01-01 06:00:00,60.86889557251746,16
2025-01-01 06:00:00,61.70979622425139,19
2025-01-01 06:00:00,81.79751381888218,16
2025-01-01 06:00:00,33.09601844652696,9
2025-01-01 06:00:00,59.351681553609595,19
2025-01-01 06:00:00,20.638948757467958,16
2025-01-01 06:00:00,23.87123480525355,18
2025-01-01 06:00:00,34.10946768834846,13
2025-01-01 06:00:00,60.859204799064116,6
2025-01-01 06:00:00,63.46497408297937,16
2025-01-01 06:00:00,21.846022556274246,10
2025-01-01 06:00:00,78.40374387217582,18
2025-01-01 06:00:00,31.912018331794847,9
2025-01-01 06:00:00,62.45974578944521,4
2025-01-01 06:00:00,66.69098792247914,9
2025-01-01 06:00:00,34.33621615821346,4
2025-01-01 06:00:00,30.269780843802508,15
2025-01-01 07:00:00,67.98758435369899,2
2025-01-01 07:00:00,82.52750902261837,4
2025-01-01 07:00:00,99.71019465410862,10
2025-01-01 07:00:00,24.7979594937415,9
2025-01-01 07:00:00,88.57647821796265,16
2025-01-01 07:00:00,35.37560356373102,9
2025-01-01 07:00:00,18.074824767844326,11
2025-01-01 07:00:00,25.961850664066105,10
2025-01-01 07:00:00,86.61561697645706,13
2025-01-01 07:00:00,69.1148542901447,10
2025-01-01 07:00:00,91.6139583067137,9
2025-01-01 07:00:00,77.20052677139935,2
2025-01-01 07:00:00,69.64554893981553,7
2025-01-01 07:00:00,97.77329721567591,7
2025-01-01 07:00:00,12.953869095308098,14
2025-01-01 07:00:00,40.52497777551141,5
2025-01-01 07:00:00,77.75657116905049,18
2025-01-01 07:00:00,36.213024239150855,17
2025-01-01 07:00:00,22.333513861986553,13
2025-01-01 07:00:00,45.67747428738142,10
2025-01-01 07:00:00,73.98056963774052,3
2025-01-01 07:00:00,34.65802497406729,18
2025-01-01 07:00:00,24.62519654106918,5
2025-01-01 07:00:00,27.061345635627596,19
2025-01-01 07:00:00,54.723682581409825,16
2025-01-01 07:00:00,82.14737304582451,9
2025-01-01 07:00:00,40.17205764003479,12
2025-01-01 07:00:00,90.21455248961905,14
2025-01-01 07:00:00,22.36727191122646,6
2025-01-01 08:00:00,79.8571626911385,16
2025-01-01 08:00:00,51.18649713996388,8
2025-01-01 08:00:00,82.17711879768433,18
2025-01-01 08:00:00,35.109549067891734,19
2025-01-01 08:00:00,88.17142178761017,13
2025-01-01 08:00:00,86.57632151823452,10
2025-01-01 08:00:00,77.64184028656298,6
2025-01-01 08:00:00,70.58067045556925,6
2025-01-01 08:00:00,69.84134548287992,17
2025-01-01 08:00:00,68.5889135028711,11
2025-01-01 08:00:00,53.50418882920784,19
2025-01-01 08:00:00,34.07448079173329,3
2025-01-01 08:00:00,21.827078698834132,14
2025-01-01 08:00:00,47.31390450504975,16
2025-01-01 08:00:00,36.23814869561789,7
2025-01-01 08:00:00,76.4233888658847,8
2025-01-01 08:00:00,87.768904602872,16
2025-01-01 08:00:00,34.72735706273815,7
2025-01-01 08:00:00,17.510255826439668,1
2025-01-01 08:00:00,61.79479875034007,8
2025-01-01 08:00:00,69.38370791412544,4
2025-01-01 08:00:00,64.37307609572335,3
2025-01-01 08:00:00,21.041554020187526,8
2025-01-01 08:00:00,86.66956058263163,1
2025-01-01 08:00:00,50.1701929471097,6
2025-01-01 08:00:00,13.374455022981223,9
2025-01-01 08:00:00,82.95245322929328,10
2025-01-01 08:00:00,57.14641500580681,18
2025-01-01 08:00:00,43.170347835395326,5
2025-01-01 08:00:00,53.55579565650255,17
2025-01-01 08:00:00,48.78534212962528,5
2025-01-01 08:00:00,98.2179517582689,3
2025-01-01 09:00:00,84.69111688088654,16
2025-01-01 09:00:00,71.21729577040846,17
2025-01-01 09:00:00,33.9029770635836,18
2025-01-01 09:00:00,43.738913268585456,14
2025-01-01 09:00:00,35.98024598869448,15
2025-01-01 09:00:00,96.3345788659947,15
2025-01-01 09:00:00,86.9371682031506,8
2025-01-01 09:00:00,71.04280928995624,15
2025-01-01 09:00:00,87.03103779506596,2
2025-01-01 09:00:00,78.67300318830495,17
2025-01-01 09:00:00,26.044140850745052,2
2025-01-01 09:00:00,40.06793841187442,12
2025-01-01 09:00:00,55.118546654944886,2
2025-01-01 09:00:00,20.90867572920891,7
2025-01-01 09:00:00,88.59188953906637,6
2025-01-01 09:00:00,10.997341374756815,2
2025-01-01 09:00:00,11.969586408662252,14
2025-01-01 09:00:00,87.5716114532933,3
2025-01-01 09:00:00,90.03037737998415,18
2025-01-01 09:00:00,66.63097582002672,17
2025-01-01 09:00:00,18.04936586702405,16
2025-01-01 09:00:00,29.3814846826791,2
2025-01-01 09:00:00,93.42828712406084,7
2025-01-01 09:00:00,35.48118156123515,6
2025-01-01 09:00:00,34.599315260311755,5
2025-01-01 09:00:00,29.66231195230546,16
2025-01-01 09:00:00,40.759421439465925,5
2025-01-01 09:00:00,24.403000105000743,5
2025-01-01 09:00:00,86.89723354477673,2
2025-01-01 09:00:00,5.021568630734276,4
2025-01-01 09:00:00,53.7330382329862,2
2025-01-01 09:00:00,20.94238658637272,6
2025-01-01 09:00:00,74.62162279652394,1
2025-01-01 10:00:00,53.677317969550124,18
2025-01-01 10:00:00,11.935341325464595,1
2025-01-01 10:00:00,73.27822075990922,9
2025-01-01 10:00:00,76.19100658879482,6
2025-01-01 10:00:00,15.26275096170003,2
2025-01-01 10:00:00,10.113899866303612,10
2025-01-01 10:00:00,31.078133983172435,17
2025-01-01 10:00:00,42.22203498863131,18
2025-01-01 10:00:00,47.95923551483618,17
2025-01-01 10:00:00,47.19742365344482,7
2025-01-01 10:00:00,82.43184956420164,17
2025-01-01 10:00:00,86.8373401720258,19
2025-01-01 10:00:00,8.013636722522959,2
2025-01-01 10:00:00,48.76969202295902,3
2025-01-01 10:00:00,81.76644262602214,18
2025-01-01 10:00:00,98.75511481188826,8
2025-01-01 10:00:00,31.547304195295748,1
2025-01-01 10:00:00,89.21774003098074,17
2025-01-01 10:00:00,86.46540773643275,11
2025-01-01 10:00:00,30.37212570835158,14
2025-01-01 10:00:00,86.58233583467688,15
2025-01-01 10:00:00,43.33069205756496,19
2025-01-01 10:00:00,16.578552669231442,6
2025-01-01 10:00:00,37.04640784034772,6
2025-01-01 10:00:00,99.22947361501171,17
2025-01-01 10:00:00,18.016986453450464,15
2025-01-01 10:00:00,22.567428259378712,3
2025-01-01 10:00:00,39.51091565789545,11
2025-01-01 10:00:00,91.00340490599896,19
2025-01-01 11:00:00,95.57327354129903,16
2025-01-01 11:00:00,72.34541571346503,17
2025-01-01 11:00:00,34.889746348843886,15
2025-01-01 11:00:00,79.40033593775124,3
2025-01-01 11:00:00,65.31613261955047,19
2025-01-01 11:00:00,35.996804399049914,2
2025-01-01 11:00:00,91.39580285015826,1
2025-01-01 11:00:00,83.01876468317191,6
2025-01-01 11:00:00,12.396369362833113,19
2025-01-01 11:00:00,50.270014729062545,16
2025-01-01 11:00:00,21.036950549533596,8
2025-01-01 11:00:00,25.167135958516177,1
2025-01-01 11:00:00,84.45998768363576,11
2025-01-01 11:00:00,6.366217418494532,7
2025-01-01 11:00:00,23.92587015452227,7
2025-01-01 11:00:00,52.85229677298672,2
2025-01-01 11:00:00,40.820123445161386,4
2025-01-01 11:00:00,76.68100701073375,16
2025-01-01 11:00:00,20.18857751981193,19
2025-01-01 11:00:00,71.58885967670993,18
2025-01-01 11:00:00,34.479305799932014,5
2025-01-01 11:00:00,83.83302014814208,9
2025-01-01 11:00:00,66.32576385899961,15
2025-01-01 11:00:00,56.96930783347988,6
2025-01-01 11:00:00,80.34721110649036,6
2025-01-01 11:00:00,44.28407037754612,13
2025-01-01 11:00:00,95.78669939031649,12
2025-01-01 12:00:00,16.003192812495456,5
2025-01-01 12:00:00,18.413911036032566,1
2025-01-01 12:00:00,53.27346327319346,6
2025-01-01 12:00:00,41.253567415367826,14
2025-01-01 12:00:00,50.42509773780519,3
2025-01-01 12:00:00,64.62854333008683,2
2025-01-01 12:00:00,47.77683596399495,9
2025-01-01 12:00:00,92.17649140092118,3
2025-01-01 12:00:00,83.46438731563224,18
2025-01-01 12:00:00,92.78693394033989,9
2025-01-01 12:00:00,36.80495897961452,14
2025-01-01 12:00:00,68.783576901155,6
2025-01-01 12:00:00,38.815988479710846,7
2025-01-01 12:00:00,83.35666005808392,4
2025-01-01 12:00:00,57.43395430074432,17
2025-01-01 12:00:00,45.46976434950067,19
2025-01-01 12:00:00,27.56091399109148,10
2025-01-01 12:00:00,58.61756113220402,12
2025-01-01 12:00:00,62.089821031083304,9
2025-01-01 12:00:00,54.97783924965328,17
2025-01-01 12:00:00,23.350200798801108,18
2025-01-01 12:00:00,49.8889670678606,4
2025-01-01 12:00:00,54.14288080446405,13
2025-01-01 12:00:00,37.57831796212361,1
2025-01-01 12:00:00,86.09718214940563,5
2025-01-01 12:00:00,39.23743380514057,6
2025-01-01 12:00:00,24.204192926400722,8
2025-01-01 12:00:00,24.67042292138812,1
2025-01-01 12:00:00,13.527152553214927,5
2025-01-01 12:00:00,85.64776760022691,9
2025-01-01 12:00:00,37.56970165651782,17
2025-01-01 12:00:00,20.36098256102875,16
2025-01-01 12:00:00,60.24859942160893,11
2025-01-01 13:00:00,31.824952309052343,10
2025-01-01 13:00:00,55.783125819849325,18
2025-01-01 13:00:00,74.2426314263924,5
2025-01-01 13:00:00,61.9404343228387,17
2025-01-01 13:00:00,40.34781422147511,17
2025-01-01 13:00:00,15.916102619381478,4
2025-01-01 13:00:00,95.44593243070526,15
2025-01-01 13:00:00,88.68504025175149,9
2025-01-01 13:00:00,34.83416165725109,15
2025-01-01 13:00:00,25.575022634587885,19
2025-01-01 13:00:00,13.275382498836233,14
2025-01-01 13:00:00,96.3473195530688,18
2025-01-01 13:00:00,83.79158926352558,3
2025-01-01 13:00:00,38.40673787248101,10
2025-01-01 13:00:00,57.58806060292401,12
2025-01-01 13:00:00,77.40658578225624,17
2025-01-01 13:00:00,34.65822895970686,3
2025-01-01 13:00:00,46.2009614754361,3
2025-01-01 13:00:00,98.6479837106454,4
2025-01-01 13:00:00,94.39427064457152,7
2025-01-01 13:00:00,37.22592834721946,4
2025-01-01 13:00:00,81.48424464390781,1
2025-01-01 13:00:00,9.870028621719825,10
2025-01-01 13:00:00,10.938159443489027,16
2025-01-01 13:00:00,47.78328664917532,7
2025-01-01 14:00:00,22.709881461127583,9
2025-01-01 14:00:00,25.816976143726084,14
2025-01-01 14:00:00,32.73156148229169,13
2025-01-01 14:00:00,41.14577912183841,3
2025-01-01 14:00:00,96.89076308517828,11
2025-01-01 14:00:00,63.2494315547867,12
2025-01-01 14:00:00,50.13453236571345,12
2025-01-01 14:00:00,96.39969989567761,1
2025-01-01 14:00:00,72.19149663103838,2
2025-01-01 14:00:00,68.33949533647103,16
2025-01-01 14:00:00,5.089624450424953,2
2025-01-01 14:00:00,7.098155303612075,15
2025-01-01 14:00:00,36.6977846102008,17
2025-01-01 14:00:00,84.7144713859631,2
2025-01-01 14:00:00,19.54872750797584,14
2025-01-01 14:00:00,62.02388395946039,12
2025-01-01 14:00:00,71.58224141691572,4
2025-01-01 14:00:00,44.73765555388116,19
2025-01-01 14:00:00,37.45590570560717,14
2025-01-01 14:00:00,11.501867378049482,4
2025-01-01 14:00:00,16.341196077128693,12
2025-01-01 14:00:00,85.0001519359336,19
2025-01-01 14:00:00,23.214940652075313,16
2025-01-01 14:00:00,60.47233247980786,11
2025-01-01 14:00:00,13.005114784805853,7
2025-01-01 14:00:00,85.51702514019995,11
2025-01-01 14:00:00,31.041434562824065,3
2025-01-01 14:00:00,20.722478593047285,5
2025-01-01 15:00:00,32.21500508573544,8
2025-01-01 15:00:00,35.59641584359433,11
2025-01-01 15:00:00,71.91185501593215,10
2025-01-01 15:00:00,68.35810750857468,3
2025-01-01 15:00:00,34.0954492654384,14
2025-01-01 15:00:00,71.13828277860354,6
2025-01-01 15:00:00,55.12085746085574,14
2025-01-01 15:00:00,55.56117311133842,10
2025-01-01 15:00:00,73.97806089096579,17
2025-01-01 15:00:00,80.22967576059428,19
2025-01-01 15:00:00,50.81603000774663,7
2025-01-01 15:00:00,62.05540371377792,13
2025-01-01 15:00:00,72.20549614038357,4
2025-01-01 15:00:00,60.35518392268537,19
2025-01-01 15:00:00,92.647356923926,17
2025-01-01 15:00:00,73.50757394889825,6
2025-01-01 15:00:00,23.242220067952733,19
2025-01-01 15:00:00,51.28514065758182,12
2025-01-01 15:00:00,51.52965745888287,8
2025-01-01 15:00:00,31.565450256854593,4
2025-01-01 15:00:00,23.767811039455434,16
2025-01-01 15:00:00,22.648810696377243,10
2025-01-01 16:00:00,46.58309836868643,12
2025-01-01 16:00:00,37.96522186415899,7
2025-01-01 16:00:00,89.87344926335876,7
2025-01-01 16:00:00,32.34856941661968,6
2025-01-01 16:00:00,84.45948167508638,12
2025-01-01 16:00:00,35.019728406896604,10
2025-01-01 16:00:00,92.45090908474269,6
2025-01-01 16:00:00,57.517413193243165,18
2025-01-01 16:00:00,10.995105065976892,19
2025-01-01 16:00:00,13.113287865458558,8
2025-01-01 16:00:00,37.0403551251515,6
2025-01-01 16:00:00,63.347693210306076,7
2025-01-01 16:00:00,50.93231808514636,18
2025-01-01 16:00:00,12.115104990188456,12
2025-01-01 16:00:00,27.782895459626072,10
2025-01-01 16:00:00,52.96658786876323,10
2025-01-01 16:00:00,10.884919265003852,11
2025-01-01 16:00:00,80.23388418155758,8
2025-01-01 16:00:00,84.24559027980193,7
2025-01-01 16:00:00,46.60048927857667,2
2025-01-01 16:00:00,29.928795766483685,1
2025-01-01 16:00:00,42.35984108442545,3
2025-01-01 16:00:00,86.77589900697203,18
2025-01-01 16:00:00,36.580535756564686,8
2025-01-01 16:00:00,15.129243798976798,12
2025-01-01 16:00:00,26.97897601464386,17
2025-01-01 16:00:00,96.79605828607765,4
2025-01-01 16:00:00,54.079621226156156,13
2025-01-01 16:00:00,71.58224123816859,4
2025-01-01 17:00:00,32.554182676908724,16
2025-01-01 17:00:00,35.213763110979386,2
2025-01-01 17:00:00,10.341308010842363,8
2025-01-01 17:00:00,21.331692984074913,16
2025-01-01 17:00:00,62.984485742724914,13
2025-01-01 17:00:00,35.1519407526491,3
2025-01-01 17:00:00,85.94459950144582,12
2025-01-01 17:00:00,91.09218434633817,12
2025-01-01 17:00:00,96.55009292526967,13
2025-01-01 17:00:00,86.76344306994409,12
2025-01-01 17:00:00,12.572931952792075,5
2025-01-01 17:00:00,42.438564513577795,12
2025-01-01 17:00:00,16.980955625664002,8
2025-01-01 17:00:00,75.88706566246587,9
2025-01-01 17:00:00,43.60957097453177,5
2025-01-01 17:00:00,56.047347200102216,11
2025-01-01 17:00:00,90.42864723747424,13
2025-01-01 17:00:00,30.797293241861137,14
2025-01-01 17:00:00,34.42071255499297,10
2025-01-01 17:00:00,50.25062345965591,7
2025-01-01 17:00:00,77.23800639231085,3
2025-01-01 17:00:00,33.59180036500406,16
2025-01-01 17:00:00,19.71146953748802,6
2025-01-01 17:00:00,50.04500485851257,11
2025-01-01 17:00:00,71.10052185937082,5
2025-01-01 17:00:00,99.5735419615073,16
2025-01-01 17:00:00,28.990387015462225,17
2025-01-01 17:00:00,98.54217537112976,8
2025-01-01 17:00:00,24.57053946244379,16
2025-01-01 17:00:00,37.477248035824346,4
2025-01-01 17:00:00,84.66784431572641,10
2025-01-01 17:00:00,8.270974314464883,12
2025-01-01 17:00:00,41.30262633846884,16
2025-01-01 17:00:00,8.552714088835742,9
2025-01-01 17:00:00,56.14449469959717,3
2025-01-01 17:00:00,17.70108716794644,14
2025-01-01 18:00:00,51.37116662620482,14
2025-01-01 18:00:00,14.426811628991443,6
2025-01-01 18:00:00,31.178843749371953,1
2025-01-01 18:00:00,25.439784054285276,9
2025-01-01 18:00:00,77.70504845491169,19
2025-01-01 18:00:00,24.456228860339902,15
2025-01-01 18:00:00,75.16187507271152,5
2025-01-01 18:00:00,42.91697954227178,19
2025-01-01 18:00:00,24.33135948275469,4
2025-01-01 18:00:00,92.2595522631992,16
2025-01-01 18:00:00,73.17923499038245,12
2025-01-01 18:00:00,27.706380793264618,5
2025-01-01 18:00:00,46.28044151392706,18
2025-01-01 18:00:00,75.3825804965957,2
2025-01-01 18:00:00,76.83826224014415,4
2025-01-01 18:00:00,51.47658920124233,13
2025-01-01 18:00:00,28.041706275382218,10
2025-01-01 18:00:00,92.809408869993,5
2025-01-01 18:00:00,32.47817076786848,1
2025-01-01 18:00:00,20.961904958304466,17
2025-01-01 18:00:00,42.99838673788901,3
2025-01-01 18:00:00,59.83552693585027,7
2025-01-01 18:00:00,6.582744768200519,6
2025-01-01 18:00:00,80.58772191283698,4
2025-01-01 19:00:00,52.940542357856316,2
2025-01-01 19:00:00,93.72790754372933,8
2025-01-01 19:00:00,67.82755449974883,15
2025-01-01 19:00:00,39.983760202537646,8
2025-01-01 19:00:00,34.51795618958751,11
2025-01-01 19:00:00,52.68481348752496,17
2025-01-01 19:00:00,73.13987820724685,16
2025-01-01 19:00:00,55.93476169400993,13
2025-01-01 19:00:00,87.11479531331746,4
2025-01-01 19:00:00,94.19331263851593,12
2025-01-01 19:00:00,50.16904258606644,3
2025-01-01 19:00:00,71.23079415758329,18
2025-01-01 19:00:00,86.98116421473675,17
2025-01-01 19:00:00,15.559333579414625,4
2025-01-01 19:00:00,88.38619346194936,15
2025-01-01 19:00:00,83.15677756313461,16
2025-01-01 19:00:00,53.69844818980399,15
2025-01-01 19:00:00,52.76126820291317,5
2025-01-01 19:00:00,86.49648943416145,13
2025-01-01 19:00:00,23.30425766623653,4
2025-01-01 19:00:00,33.29664284707007,19
2025-01-01 19:00:00,49.80450469354986,7
2025-01-01 19:00:00,5.906618541386531,4
2025-01-01 19:00:00,40.70598419228803,2
2025-01-01 19:00:00,37.587537696052316,10
2025-01-01 19:00:00,48.38940632415483,9
2025-01-01 19:00:00,22.020572237564334,5
2025-01-01 19:00:00,47.77244723389864,10
2025-01-01 19:00:00,72.41877763292982,19
2025-01-01 19:00:00,54.54734347154187,1
2025-01-01 19:00:00,73.44339043896184,7
2025-01-01 19:00:00,65.41152274242515,17
2025-01-01 19:00:00,7.075437638689172,5
2025-01-01 20:00:00,48.42066763024875,19
2025-01-01 20:00:00,79.43264274585134,1
2025-01-01 20:00:00,15.633784922804978,1
2025-01-01 20:00:00,59.001035661397815,11
2025-01-01 20:00:00,55.87653494429083,12
2025-01-01 20:00:00,41.97481876922669,6
2025-01-01 20:00:00,91.34221360030534,7
2025-01-01 20:00:00,36.90255464094578,16
2025-01-01 20:00:00,96.3955573994284,6
2025-01-01 20:00:00,31.47596001320995,5
2025-01-01 20:00:00,18.5673589249224,18
2025-01-01 20:00:00,35.81124351801183,19
2025-01-01 20:00:00,43.47201580073791,1
2025-01-01 20:00:00,60.82456372843533,10
2025-01-01 20:00:00,59.96147272933549,9
2025-01-01 20:00:00,47.51742623507588,13
2025-01-01 20:00:00,53.49371247791193,12
2025-01-01 20:00:00,13.26186692431364,16
2025-01-01 20:00:00,94.74720125888577,19
2025-01-01 20:00:00,29.57754000448528,17
2025-01-01 20:00:00,91.41156215553971,17
2025-01-01 20:00:00,64.39553187798663,19
2025-01-01 20:00:00,95.0951075149473,7
2025-01-01 20:00:00,59.167255016695925,10
2025-01-01 20:00:00,96.27089876327877,9
2025-01-01 20:00:00,6.348680274813752,15
